id,name,type,staion_num,y,x,bus_guide
100000001,종로2가사거리,중앙차로,1001.0,37.569808,126.987752,설치   
100000002,창경궁.서울대학교병원,중앙차로,1002.0,37.579433,126.996522,설치   
100000003,명륜3가.성대입구,중앙차로,1003.0,37.582581,126.998251,설치   
100000004,종로2가.삼일교,중앙차로,1004.0,37.568579,126.987613,설치   
100000005,혜화동로터리.여운형활동터,중앙차로,1005.0,37.586243,127.001744,설치   
100000006,경기상고,일반차로,1101.0,37.58755,126.969363,설치   
100000007,신교동,일반차로,1102.0,37.583296,126.970263,설치   
100000008,경기상고,일반차로,1103.0,37.587191,126.96977,설치   
100000009,경복고교,일반차로,1104.0,37.58516,126.970884,설치   
100000010,청운중학교,일반차로,1105.0,37.587809,126.972673,설치   
100000011,자하문고개.윤동주문학관,일반차로,1106.0,37.592187,126.967126,설치   
100000012,자하문고개.윤동주문학관,일반차로,1107.0,37.592335,126.967191,설치   
100000013,청운중학교,일반차로,1108.0,37.588421,126.972266,설치   
100000014,경복고교,일반차로,1109.0,37.585067,126.971404,설치   
100000015,통인시장종로구보건소,일반차로,1110.0,37.580326,126.97105,설치   
100000016,통인시장종로구보건소,일반차로,1111.0,37.580513,126.971385,설치   
100000017,효자동,일반차로,1112.0,37.583091,126.970621,설치   
100000018,사직단.어린이도서관,일반차로,1113.0,37.575136,126.967991,설치   
100000019,경복궁역1번출구,일반차로,1114.0,37.576162,126.971415,설치   
100000020,경복궁역,일반차로,1115.0,37.577038,126.972198,설치   
100000021,경복궁역,일반차로,1116.0,37.577671,126.972283,설치   
100000022,경복궁,일반차로,1117.0,37.575577,126.978747,미설치  
100000023,KT광화문지사,일반차로,1118.0,37.57221,126.977419,설치   
100000025,광화문,일반차로,1120.0,37.570045,126.976408,미설치  
100000026,광화문.금호아시아나본관앞,일반차로,1121.0,37.570049,126.974168,미설치  
100000027,서울역사박물관.경교장.강북삼성병원,일반차로,1122.0,37.569702,126.971391,미설치  
100000028,서울역사박물관.경교장.강북삼성병원,일반차로,1123.0,37.570023,126.971248,설치   
100000029,광화문.금호아시아나본관앞,일반차로,1124.0,37.570332,126.972839,미설치  
100000030,광화문,일반차로,1125.0,37.570365,126.975837,설치   
100000031,세종문화회관,일반차로,1126.0,37.573648,126.976997,미설치  
100000032,서울경찰청.경복궁역,일반차로,1127.0,37.575745,126.971484,설치   
100000033,사직단,일반차로,1128.0,37.574855,126.968189,설치   
100000034,광화문.광화문빌딩,일반차로,1129.0,37.569495,126.976545,설치   
100000035,덕성여중고,일반차로,1130.0,37.575768,126.981972,설치   
100000036,안국역.서울공예박물관,일반차로,1131.0,37.57607,126.983996,설치   
100000037,국민은행세검정지점,일반차로,1132.0,37.604663,126.960888,미설치  
100000038,세검정초등학교,일반차로,1133.0,37.602502,126.96122,설치   
100000039,세검정.상명대,일반차로,1134.0,37.600477,126.958292,미설치  
100000040,상명대입구.석파랑,일반차로,1135.0,37.599413,126.95857,미설치  
100000041,하림각,일반차로,1136.0,37.598133,126.961707,미설치  
100000042,자하문터널입구.석파정,일반차로,1137.0,37.595594,126.963643,미설치  
100000043,부암동주민센터.무계원,일반차로,1138.0,37.592766,126.96422,설치   
100000044,부암동주민센터.무계원,일반차로,1139.0,37.592786,126.965142,설치   
100000045,자하문터널입구.석파정,일반차로,1140.0,37.595558,126.963978,설치   
100000046,하림각,일반차로,1141.0,37.598148,126.962215,설치   
100000047,상명대입구.세검정교회,일반차로,1142.0,37.599616,126.959241,설치   
100000048,세검정.상명대,일반차로,1143.0,37.600648,126.959155,설치   
100000049,세검정초등학교,일반차로,1144.0,37.602268,126.961433,미설치  
100000051,국민은행세검정지점,일반차로,1146.0,37.604846,126.961195,미설치  
100000053,승가사입구,일반차로,1148.0,37.611584,126.956306,미설치  
100000054,구기동현대빌라,일반차로,1149.0,37.610036,126.956458,설치   
100000055,구기터널.삼성출판박물관,일반차로,1150.0,37.60861,126.95621,설치   
100000056,구기터널.삼성출판박물관,일반차로,1151.0,37.608305,126.956417,설치   
100000057,구기동,일반차로,1152.0,37.606964,126.95853,설치   
100000058,구기동,일반차로,1153.0,37.607009,126.959102,설치   
100000059,승가사입구,일반차로,1154.0,37.61148,126.956482,미설치  
100000060,갑을씨티텔앞,일반차로,1155.0,37.604371,126.963535,설치   
100000061,평창파출소,일반차로,1156.0,37.605322,126.966043,설치   
100000062,평창동주민센터,일반차로,1157.0,37.606607,126.969566,미설치  
100000063,일성아파트,일반차로,1158.0,37.608873,126.972925,미설치  
100000064,롯데아파트,일반차로,1159.0,37.61039,126.976317,미설치  
100000065,롯데아파트,일반차로,1160.0,37.610248,126.976652,설치   
100000066,벽산평창힐스아파트,일반차로,1161.0,37.60819,126.972797,설치   
100000067,예능교회,일반차로,1162.0,37.606517,126.97,미설치  
100000068,서울예술고등학교.평창동주민센터,일반차로,1163.0,37.605779,126.967628,설치   
100000069,화정박물관,일반차로,1164.0,37.604504,126.96481,설치   
100000071,독립문역,일반차로,1166.0,37.574962,126.95752,미설치  
100000072,독립문역.서대문형무소역사관,일반차로,1167.0,37.573395,126.959322,설치   
100000073,서대문.서울시교육청,일반차로,1168.0,37.568254,126.964527,설치   
100000074,독립문,일반차로,1170.0,37.569953,126.962837,미설치  
100000075,독립문,일반차로,1171.0,37.571342,126.96143,미설치  
100000076,창덕궁.서울돈화문국악당,일반차로,1172.0,37.577541,126.988539,설치   
100000077,서린동.SK서린빌딩,일반차로,1173.0,37.569263,126.980095,미설치  
100000078,청계1가.광교,일반차로,1174.0,37.568684,126.984927,미설치  
100000079,청계2가.수표교,일반차로,1175.0,37.568442,126.99082,미설치  
100000080,청계4가.세운교,일반차로,1176.0,37.568927,126.996555,미설치  
100000081,청계5가.광장시장,일반차로,1177.0,37.569451,126.999797,설치   
100000082,종로5가.광장시장,가로변시간,1178.0,37.570663,126.999974,미설치  
100000083,종로5가,가로변시간,1179.0,37.570658,126.999863,미설치  
100000084,종로4가.종묘,일반차로,1180.0,37.570424,126.996795,미설치  
100000085,종로4가.종묘,가로변전일,1181.0,37.570295,126.994403,미설치  
100000086,종로3가역15번출구,가로변전일,1182.0,37.5701,126.990861,미설치  
100000087,종로3가,가로변시간,1183.0,37.570011,126.988937,미설치  
100000088,종로2가,일반차로,1184.0,37.56927,126.987923,미설치  
100000089,종로2가,일반차로,1185.0,37.569232,126.987461,미설치  
100000090,종로2가,가로변시간,1186.0,37.569962,126.98649,미설치  
100000091,종로2가,가로변시간,1187.0,37.56997,126.985437,미설치  
100000092,종로1가,가로변시간,1188.0,37.570063,126.981668,미설치  
100000093,종로1가,가로변시간,1189.0,37.569986,126.980326,미설치  
100000094,종로1가,가로변시간,1190.0,37.570361,126.981427,미설치  
100000095,종로1가,일반차로,1191.0,37.5704,126.980187,미설치  
100000096,종로2가,가로변시간,1192.0,37.570337,126.984939,미설치  
100000097,종로2가,가로변시간,1193.0,37.570359,126.98636,미설치  
100000098,종로3가,일반차로,1194.0,37.570494,126.989935,미설치  
100000099,종로4가.종묘,가로변전일,1195.0,37.57071,126.99417,미설치  
100000100,종로4가,가로변전일,1196.0,37.570668,126.99562,미설치  
100000101,종로5가,가로변전일,1197.0,37.570959,126.999056,미설치  
100000102,원남동,가로변시간,1198.0,37.574533,126.997338,설치   
100000103,창덕궁.우리소리박물관,일반차로,1199.0,37.577272,126.988954,설치   
100000104,안국역.인사동,일반차로,1200.0,37.575798,126.984133,설치   
100000105,조계사.종로경찰서,일반차로,1201.0,37.572522,126.983156,설치   
100000106,조계사.종로경찰서,일반차로,1202.0,37.572486,126.982826,설치   
100000107,안국동,일반차로,1203.0,37.574611,126.98272,설치   
100000108,종로5가.효제동.김상옥의거터,가로변시간,1204.0,37.5745,127.00223,설치   
100000109,종로5가.효제초등학교,가로변시간,1205.0,37.572879,127.002144,설치   
100000110,종로5가,가로변전일,1206.0,37.571104,127.000486,미설치  
100000111,종로6가,일반차로,1207.0,37.571173,127.002599,미설치  
100000112,종로6가,가로변시간,1208.0,37.571194,127.004313,미설치  
100000114,종로6가,가로변전일,1210.0,37.570861,127.005975,미설치  
100000116,종로5가,일반차로,1212.0,37.57056,127.002183,설치   
100000117,청계6가.동대문시장,일반차로,1213.0,37.569835,127.002849,미설치  
100000118,동대문,일반차로,1214.0,37.571726,127.008413,미설치  
100000119,충신동,일반차로,1215.0,37.574022,127.006279,설치   
100000120,종로6가.종로신진시장,가로변시간,1216.0,37.570801,127.003569,미설치  
100000121,충신동,일반차로,1217.0,37.57446,127.006343,설치   
100000122,현대그룹빌딩,일반차로,1218.0,37.575912,127.000807,미설치  
100000123,방송통신대.이화장,가로변전일,1219.0,37.578043,127.002437,설치   
100000124,혜화역.마로니에공원,가로변전일,1220.0,37.581119,127.002277,설치   
100000125,혜화역.서울대병원입구,가로변전일,1221.0,37.580957,127.00185,미설치  
100000126,방송통신대.이화장,일반차로,1222.0,37.577788,127.001977,설치   
100000127,이화동(이화장),일반차로,1223.0,37.576119,127.000695,미설치  
100000128,창경궁.서울대학교병원,일반차로,1224.0,37.578828,126.996872,설치   
100000129,이화동(이화장),일반차로,1225.0,37.575937,127.003271,설치   
100000130,혜화동로터리,일반차로,1226.0,37.58558,127.000687,설치   
100000131,명륜동2가.성균관대입구,일반차로,1227.0,37.583333,126.999399,설치   
100000132,혜화역.서울연극센터(장면총리가옥),일반차로,1228.0,37.584023,127.001328,미설치  
100000133,혜화역.동성중고(장면총리가옥),가로변시간,1229.0,37.58457,127.001718,설치   
100000135,종로구민회관.창신동두산아파트,일반차로,1231.0,37.574093,127.015556,설치   
100000136,동대문,가로변시간,1232.0,37.572708,127.014119,미설치  
100000137,동대문,가로변시간,1233.0,37.57229,127.013647,미설치  
100000138,동대문,가로변시간,1234.0,37.572675,127.014902,미설치  
100000139,동묘역앞,일반차로,1235.0,37.571685,127.015601,미설치  
100000140,동묘역앞,일반차로,1236.0,37.571922,127.015945,미설치  
100000142,창신3동주민센터,일반차로,1238.0,37.578413,127.015178,설치   
100000143,숭인1동주민센터.창신역4번출구,일반차로,1239.0,37.578625,127.015462,설치   
100000144,동묘역.롯데캐슬천지인,일반차로,1240.0,37.57418,127.015802,설치   
100000146,숭인동,가로변시간,1242.0,37.574301,127.020339,미설치  
100000147,신설동로터리,일반차로,1243.0,37.575695,127.022841,미설치  
100000149,숭인동,일반차로,1891.0,37.574606,127.020422,미설치  
100000150,구기동현대빌라,일반차로,1246.0,37.609682,126.956622,설치   
100000151,광장시장,일반차로,1247.0,37.569471,126.997744,설치   
100000153,혜화경찰서,가로변시간,1249.0,37.572581,126.997479,미설치  
100000154,서울역사박물관.김구집무실(경교장),가로변시간,1250.0,37.5699,126.972132,미설치  
100000155,청계3가.관수교,일반차로,1251.0,37.568689,126.993779,미설치  
100000156,청계6가.버들다리,일반차로,1252.0,37.56993,127.008038,미설치  
100000157,청계7가.맑은내다리,일반차로,1253.0,37.57004,127.013093,미설치  
100000158,청계8가.영도교,일반차로,1254.0,37.570895,127.018128,미설치  
100000159,원남동사거리,일반차로,1256.0,37.575761,126.998113,미설치  
100000164,동대문,가로변시간,1261.0,37.571828,127.012339,미설치  
100000165,숭인동,일반차로,1262.0,37.574272,127.020437,설치   
100000169,조계사,일반차로,1267.0,37.5728,126.983161,설치   
100000170,적선동,일반차로,1268.0,37.576201,126.970296,미설치  
100000171,적선동,일반차로,1269.0,37.575768,126.971145,미설치  
100000172,사직단,일반차로,1270.0,37.574746,126.968067,미설치  
100000173,사직단,일반차로,1271.0,37.575175,126.968048,미설치  
100000174,세종문화회관,일반차로,1272.0,37.573222,126.977009,설치   
100000175,광화문,일반차로,1273.0,37.57039,126.975256,미설치  
100000176,서울역사박물관(경교장),가로변시간,1274.0,37.569302,126.970239,미설치  
100000178,광화문역,일반차로,1276.0,37.569878,126.976155,미설치  
100000179,이화동(이화장),일반차로,1277.0,37.576257,127.002955,미설치  
100000180,상명대정문,일반차로,1278.0,37.60162,126.955021,설치   
100000181,이북오도청,일반차로,1279.0,37.612723,126.955973,설치   
100000183,국립고궁박물관.경복궁서문,일반차로,1281.0,37.576772,126.974366,미설치  
100000184,청와대분수대앞,일반차로,1282.0,37.58287,126.973838,미설치  
100000185,춘추관앞,일반차로,1283.0,37.583007,126.979564,미설치  
100000186,경복궁.국립민속박물관.현대미술관,일반차로,1284.0,37.579307,126.97943,미설치  
100000187,경복궁동문,일반차로,1285.0,37.576833,126.979277,미설치  
100000188,상명대입구.세검정교회,일반차로,1286.0,37.599444,126.959792,설치   
100000189,상명대입구.석파랑,일반차로,1287.0,37.599572,126.958194,미설치  
100000190,종로중부새마을금고,일반차로,1288.0,37.572417,127.006591,설치   
100000191,신설동로터리.신한은행앞.서울풍물시장,일반차로,1289.0,37.574258,127.023192,미설치  
100000192,청계2가.삼일교,일반차로,1291.0,37.568344,126.986988,설치   
100000193,청계8가.황학교,일반차로,1292.0,37.572131,127.022787,미설치  
100000240,이북오도청,일반차로,1647.0,37.612462,126.956083,미설치  
100000241,독립문역,일반차로,1648.0,37.575643,126.956705,미설치  
100000328,경희궁,가로변시간,1761.0,37.569906,126.972354,미설치  
100000329,광화문,가로변시간,1762.0,37.570337,126.975569,미설치  
100000330,종로1가,가로변시간,1763.0,37.57037,126.980129,설치   
100000331,종로1가,가로변시간,1764.0,37.569954,126.980826,미설치  
100000332,종로2가,가로변시간,1765.0,37.570354,126.985097,미설치  
100000333,종로2가,가로변시간,1766.0,37.570083,126.986463,미설치  
100000334,종로3가,일반차로,1767.0,37.570635,126.99321,미설치  
100000335,종로3가,가로변전일,1768.0,37.570102,126.990993,미설치  
100000336,종로4가,가로변시간,1769.0,37.57047,126.996252,미설치  
100000337,동대문종합시장종로6가,가로변전일,1770.0,37.571216,127.005024,미설치  
100000338,동대문종합시장종로6가,가로변시간,1771.0,37.570862,127.003292,미설치  
100000339,동대문역,가로변전일,1772.0,37.572859,127.014577,미설치  
100000340,동대문역,가로변시간,1773.0,37.572667,127.015038,미설치  
100000341,신설동전철역,가로변시간,1774.0,37.57462,127.020386,미설치  
100000342,신설동전철역,가로변시간,1775.0,37.574498,127.021118,미설치  
100000343,경복궁역,일반차로,1777.0,37.576178,126.971506,미설치  
100000344,경복궁역,일반차로,1778.0,37.575816,126.97168,미설치  
100000345,안국역,일반차로,1779.0,37.576614,126.98523,미설치  
100000346,안국역,일반차로,1780.0,37.576319,126.985506,미설치  
100000347,창덕궁,일반차로,1781.0,37.577519,126.988901,미설치  
100000348,성대입구,일반차로,1782.0,37.583283,126.999229,미설치  
100000352,효자로,일반차로,1786.0,37.581633,126.973901,미설치  
100000355,평창동삼성아파트,일반차로,1293.0,37.611179,126.978799,설치   
100000356,창덕궁,일반차로,1789.0,37.577562,126.990372,미설치  
100000357,코리아나호텔,일반차로,2632.0,37.568376,126.976766,미설치  
100000358,종로6가,일반차로,1211.0,37.570824,127.004294,미설치  
100000359,창경궁,일반차로,1734.0,37.579077,126.996471,미설치  
100000360,창경궁.고궁호텔.메이플레이스호텔,일반차로,1733.0,37.576558,126.997449,미설치  
100000361,광화문,일반차로,1622.0,37.569934,126.975426,미설치  
100000362,영천시장,중앙차로,13037.0,37.569516,126.96318,설치   
100000363,영천시장,중앙차로,13036.0,37.569939,126.962533,설치   
100000364,동묘앞,일반차로,1245.0,37.573643,127.017524,설치   
100000365,동대문(흥인지문),중앙차로,1037.0,37.572102,127.012453,설치   
100000366,동묘앞,중앙차로,1041.0,37.573852,127.018589,설치   
100000367,동묘앞,중앙차로,1044.0,37.574282,127.019529,설치   
100000368,서대문역사거리.적십자병원,일반차로,1169.0,37.567108,126.967588,설치   
100000369,안국역.서울공예박물관,일반차로,1295.0,37.576413,126.984888,설치   
100000370,안국역.인사동,일반차로,1294.0,37.576333,126.985537,미설치  
100000371,창덕궁,일반차로,1296.0,37.577228,126.989003,미설치  
100000374,세종문화회관,일반차로,1894.0,37.573839,126.976996,미설치  
100000375,인사동.아벤트리호텔,일반차로,1893.0,37.573032,126.983156,미설치  
100000376,강북삼성병원,일반차로,1165.0,37.568146,126.9686,미설치  
100000378,테스트노드,일반차로,,37.570566,126.974928,미설치  
100000379,서울역사박물관.경희궁앞,중앙차로,1008.0,37.569515,126.97076,설치   
100000380,서울역사박물관.경희궁앞,중앙차로,1007.0,37.569135,126.97038,설치   
100000384,광화문,중앙차로,1009.0,37.570142,126.976357,설치   
100000385,광화문,중앙차로,1010.0,37.570268,126.977889,설치   
100000386,종로1가,중앙차로,1011.0,37.570148,126.981066,설치   
100000387,종로1가,중앙차로,1012.0,37.570271,126.98163,설치   
100000388,종로2가,중앙차로,1013.0,37.57017,126.984991,설치   
100000389,종로2가,중앙차로,1014.0,37.570238,126.986536,설치   
100000390,종로3가.탑골공원,중앙차로,1015.0,37.570257,126.989269,설치   
100000391,종로3가.탑골공원,중앙차로,1016.0,37.570361,126.989988,설치   
100000392,종로4가.종묘,중앙차로,1017.0,37.570507,126.994722,설치   
100000393,종로4가.종묘,중앙차로,1018.0,37.570637,126.995396,설치   
100000394,종로5가.광장시장,중앙차로,1019.0,37.570787,126.999061,설치   
100000395,종로5가.광장시장,중앙차로,1020.0,37.570931,126.999606,설치   
100000396,종로6가.동대문종합시장,중앙차로,1021.0,37.57101,127.004464,설치   
100000397,종로6가.동대문종합시장,중앙차로,1022.0,37.571127,127.005714,설치   
100000398,동대문역.흥인지문,중앙차로,1023.0,37.572449,127.013813,설치   
100000399,동대문역JW메리어트동대문호텔,일반차로,1901.0,37.570859,127.009186,미설치  
100000400,청와대,일반차로,1918.0,37.582685,126.97376,설치   
100000401,통인시장,일반차로,1910.0,37.579119,126.971332,미설치  
100000402,세종문화회관,일반차로,1911.0,37.573219,126.977017,미설치  
100000403,인사동.탑골공원,일반차로,1913.0,37.570116,126.988801,미설치  
100000404,종묘.세운상가,일반차로,1914.0,37.570355,126.993556,미설치  
100000405,광장시장,일반차로,1915.0,37.570624,126.999673,미설치  
100000406,동묘.숭인동도깨비시장,일반차로,1916.0,37.573477,127.018044,미설치  
100000407,대학로,일반차로,1902.0,37.581896,127.00212,미설치  
100000408,창경궁,일반차로,1903.0,37.57916,126.996416,미설치  
100000409,창덕궁,일반차로,1904.0,37.57753,126.990178,미설치  
100000410,인사동.북촌,일반차로,1905.0,37.575895,126.983798,미설치  
100000411,경복궁.국립민속박물관,일반차로,1906.0,37.579447,126.979447,미설치  
100000412,세종문화회관,일반차로,1907.0,37.573219,126.977004,미설치  
100000413,남인사마당,일반차로,1297.0,37.571319,126.987429,미설치  
100000414,창덕궁.돈화문국악당,일반차로,1209.0,37.577431,126.991233,미설치  
100000415,국립고궁박물관,일반차로,1119.0,37.578928,126.973979,미설치  
100000416,청와대,일반차로,1601.0,37.582971,126.973762,미설치  
100000417,춘추문,일반차로,1602.0,37.583126,126.979657,설치   
100000418,경복궁.국립민속박물관,일반차로,1603.0,37.579407,126.97959,미설치  
100000419,경복궁역(효자로입구),일반차로,1280.0,37.576715,126.974305,미설치  
100000420,효자로입구(가상),가상정류장,1604.0,37.576265,126.974433,미설치  
100900001,창경궁,일반차로,1611.0,37.578793,126.996526,미설치  
100900002,경진빌라,마을버스,1863.0,37.601864,126.957948,미설치  
100900003,혜화초등학교,마을버스,1532.0,37.587253,126.999852,미설치  
100900004,명륜시장.성대후문,마을버스,1864.0,37.588725,126.995231,미설치  
100900005,오거리.한옥마을입구,마을버스,1530.0,37.579537,126.969561,미설치  
100900006,완성빌라,마을버스,1865.0,37.60334,126.957667,미설치  
100900007,삼청파출소,마을버스,1529.0,37.581814,126.981251,미설치  
100900008,양현관,마을버스,1866.0,37.589768,126.993769,미설치  
100900009,종로5가입구.혜화경찰서,마을버스,1528.0,37.571797,126.997681,미설치  
100900010,상명대후문,마을버스,1868.0,37.604072,126.957463,미설치  
100900011,원서고개,마을버스,1526.0,37.583081,126.987809,미설치  
100900012,샘미용실,마을버스,1869.0,37.590255,126.993408,미설치  
100900013,창신쌍용2단지.한성대후문,마을버스,1524.0,37.581265,127.012758,미설치  
100900014,산정빌라,마을버스,1870.0,37.605284,126.957578,미설치  
100900015,경희궁자이2.3단지,마을버스,1523.0,37.568787,126.964069,미설치  
100900016,오거리,마을버스,1522.0,37.607062,126.962263,미설치  
100900017,국민생활관,마을버스,1521.0,37.589746,126.998862,미설치  
100900018,구기빌라,마을버스,1872.0,37.606133,126.957981,미설치  
100900019,마트앞,마을버스,1873.0,37.606699,126.958756,미설치  
100900020,통인시장,마을버스,1519.0,37.580468,126.968753,미설치  
100900021,양현관,마을버스,1520.0,37.589791,126.993604,미설치  
100900022,국민은행.세검정지점,마을버스,1874.0,37.604952,126.960876,미설치  
100900023,화정박물관,마을버스,1875.0,37.604859,126.965687,미설치  
100900024,삼청동주민센터,마을버스,1518.0,37.584264,126.981907,미설치  
100900025,세검초등학교,마을버스,1517.0,37.604252,126.961491,미설치  
100900026,빨래터.고희동미술관,마을버스,1516.0,37.58299,126.989067,미설치  
100900027,혜화역4번출구,마을버스,1876.0,37.583509,127.001555,미설치  
100900028,방송통신대앞,마을버스,1877.0,37.578697,127.001993,미설치  
100900029,화정박물관,마을버스,1513.0,37.604981,126.965201,미설치  
100900030,서울대치과대학,마을버스,1878.0,37.577411,126.997802,미설치  
100900031,서울국제고등학교,마을버스,1512.0,37.589072,126.99729,미설치  
100900032,샘미용실,마을버스,1511.0,37.59031,126.993223,미설치  
100900033,효제초교.연동교회.김마리아활동터,마을버스,1879.0,37.573641,127.002209,미설치  
100900034,박노수미술관,마을버스,1510.0,37.580997,126.966603,미설치  
100900035,금융연수원,마을버스,1509.0,37.586641,126.981657,미설치  
100900036,화정박물관,마을버스,1508.0,37.604801,126.964884,미설치  
100900037,인사미술공간.세탁소,마을버스,1507.0,37.581411,126.989367,미설치  
100900038,서울대치과대학,마을버스,1883.0,37.577572,126.99787,미설치  
100900039,낙산공원,마을버스,1506.0,37.580404,127.008722,미설치  
100900040,명륜3가종점,마을버스,1503.0,37.590948,126.992864,미설치  
100900041,수성동계곡,마을버스,1502.0,37.582082,126.964469,미설치  
100900042,서울대학교병원현관.암병원현관,마을버스,1887.0,37.578951,126.998157,미설치  
100900043,이화사거리,마을버스,1886.0,37.576948,127.002008,미설치  
100900044,서대문3번출구,마을버스,1505.0,37.566336,126.966397,미설치  
100900045,통일부,마을버스,1525.0,37.587595,126.985948,미설치  
100900046,명륜시장.성대후문,마을버스,1531.0,37.588511,126.995254,미설치  
100900047,평창파출소,마을버스,1500.0,37.605681,126.966817,미설치  
100900048,가회동주민센터,마을버스,1564.0,37.579973,126.984957,미설치  
100900049,독립문초등학교,마을버스,1562.0,37.573847,126.960721,미설치  
100900050,아름다운실버,마을버스,1561.0,37.61201,126.965464,미설치  
100900051,창덕궁,마을버스,1558.0,37.576089,126.99062,미설치  
100900052,북촌한옥마을입구.정세권활동터,마을버스,1556.0,37.5816,126.984942,미설치  
100900053,청룡사.보문파크뷰자이아파트,마을버스,1555.0,37.580019,127.017007,미설치  
100900054,소나무집,마을버스,1553.0,37.611277,126.96411,미설치  
100900055,경복궁역,마을버스,1552.0,37.576677,126.972276,미설치  
100900056,경복궁,마을버스,1551.0,37.57695,126.979338,미설치  
100900057,종로3가.1.3.5호선,마을버스,1550.0,37.571087,126.992088,미설치  
100900058,안국선원.삼거리,마을버스,1548.0,37.582791,126.984994,미설치  
100900059,사우디대사관앞.경남빌라,마을버스,1547.0,37.584106,126.985031,미설치  
100900060,종로센트레빌후문.e편한세상보문아파트,마을버스,1546.0,37.581774,127.016186,미설치  
100900061,경희궁자이4단지,마을버스,1545.0,37.570702,126.962115,미설치  
100900062,언덕앞,마을버스,1544.0,37.608954,126.963792,미설치  
100900063,혜화우체국,마을버스,1543.0,37.586038,127.000614,미설치  
100900064,새마을금고,마을버스,1542.0,37.587737,126.996518,미설치  
100900065,광화문새마을금고,마을버스,1541.0,37.579369,126.971147,미설치  
100900066,종로4가.종묘공원,마을버스,1539.0,37.570689,126.994624,미설치  
100900067,인왕빌딩,마을버스,1538.0,37.607928,126.957744,미설치  
100900068,중앙중고,마을버스,1537.0,37.583092,126.986965,미설치  
100900069,감사원,마을버스,1536.0,37.586211,126.98529,미설치  
100900070,명신초.삼선푸르지오.힐스테이트,마을버스,1535.0,37.582106,127.014556,미설치  
100900071,영천시장,마을버스,1534.0,37.570084,126.962735,미설치  
100900072,청련사입구,마을버스,1533.0,37.60798,126.962431,미설치  
100900073,한국사회과학자료원,마을버스,1594.0,37.573633,126.964143,미설치  
100900074,감나무골공원,마을버스,1593.0,37.612406,126.969948,미설치  
100900075,혜화역1번출구,마을버스,1592.0,37.583485,127.001843,미설치  
100900076,서울대병원장례식장,마을버스,1591.0,37.580555,126.997431,미설치  
100900077,완성빌라,마을버스,1590.0,37.603402,126.957501,미설치  
100900078,낙원상가,마을버스,1589.0,37.57376,126.987417,미설치  
100900079,힐탑,마을버스,1586.0,37.611606,126.969021,미설치  
100900080,상명대후문,마을버스,1584.0,37.604026,126.957335,미설치  
100900081,수운회관,마을버스,1583.0,37.575219,126.986671,미설치  
100900082,넓은마당,마을버스,1581.0,37.575273,126.962888,미설치  
100900083,화인빌라,마을버스,1580.0,37.612935,126.968539,미설치  
100900084,서울사대초.중교,마을버스,1579.0,37.577567,127.002479,미설치  
100900085,서울대어린이병원응급실.갑상선센터,마을버스,1578.0,37.578119,126.999503,미설치  
100900086,헌법재판소.안국역,마을버스,1576.0,37.577387,126.985816,미설치  
100900087,이수아파트,마을버스,1575.0,37.578354,127.01519,미설치  
100900088,무악현대아파트후문,마을버스,1574.0,37.576306,126.962001,미설치  
100900089,박종화고택입구,마을버스,1573.0,37.61431,126.967687,미설치  
100900090,이화사거리,마을버스,1572.0,37.576513,127.002101,미설치  
100900091,산정빌라,마을버스,1571.0,37.605152,126.957492,미설치  
100900092,아름다운가게.정독도서관,마을버스,1570.0,37.57895,126.985123,미설치  
100900093,쌍용아파트입구.창신역,마을버스,1569.0,37.580511,127.014964,미설치  
100900094,천사유치원,마을버스,1568.0,37.574648,126.96186,미설치  
100900095,보현산신각,마을버스,1567.0,37.613483,126.965779,미설치  
100900096,원남로터리,마을버스,1566.0,37.576237,126.997511,미설치  
100900097,구기빌라,마을버스,1565.0,37.606269,126.95798,미설치  
100900098,평창동산림제3초소,마을버스,1795.0,37.617356,126.977104,미설치  
100900099,통인시장.종로구보건소,마을버스,1793.0,37.580335,126.96875,미설치  
100900100,삼청파출소,마을버스,1792.0,37.581645,126.981326,미설치  
100900101,종로사우나,마을버스,1790.0,37.573801,126.98775,미설치  
100900102,종로도서관,마을버스,1776.0,37.576484,126.967125,미설치  
100900103,평창공원지킴터입구,마을버스,1732.0,37.616396,126.975744,미설치  
100900104,오거리.한옥마을입구,마을버스,1729.0,37.579468,126.969739,미설치  
100900105,정독도서관,마을버스,1728.0,37.580262,126.980074,미설치  
100900106,인사동들머리.3.1독립선언터,마을버스,1727.0,37.571947,126.983297,미설치  
100900107,종로5가.3번출구,마을버스,1725.0,37.571419,127.00209,미설치  
100900108,활터앞,마을버스,1724.0,37.576813,126.965329,미설치  
100900109,참샘골공원,마을버스,1723.0,37.614612,126.974255,미설치  
100900110,성균관대학교,마을버스,1722.0,37.585031,126.997218,미설치  
100900111,광화문새마을금고,마을버스,1721.0,37.579493,126.971028,미설치  
100900112,상명초등학교,마을버스,1714.0,37.600924,126.956715,미설치  
100900113,단군성전앞,마을버스,1699.0,37.57556,126.965318,미설치  
100900114,무애사,마을버스,1698.0,37.6139,126.971846,미설치  
100900115,서교빌라,마을버스,1684.0,37.601989,126.957155,미설치  
100900116,종각역YMCA,마을버스,1683.0,37.570379,126.985096,미설치  
100900117,동대문역.2번출구,마을버스,1682.0,37.572049,127.011722,미설치  
