Unnamed: 0,apt_code,name,type,road_addr,local1,local2,local3,local4,gene_type,apt_gene,apt_const,apt_area,apt_parking,x,y,car_road,train_n,bus_n,admin,medical,culture,eschool_n,kinder_n,d_center_n,edu_n,bank,mart,convin,cluster
1681,A13982604,상계보람,아파트,서울특별시 노원구 한글비석로 480,서울,노원구,상계동,685,분양,3315,군인공제회,212710.0,2144.0,127.0644118,37.6627915,0.0,2.0,90.0,4.0,39.0,0.0,7.0,9.0,97.0,111.0,7.0,0.0,47.0,0
338,A13980402,공릉건영장미,아파트,서울특별시 노원구 공릉로51길 14-1,서울,노원구,공릉동,744번지 관리사무소,분양,215,0,15973.0,218.0,127.0753286,37.6292718,0.0,1.0,74.0,4.0,32.0,1.0,3.0,12.0,60.0,53.0,5.0,0.0,35.0,3
1993,A13079403,이문쌍용임대,아파트,서울특별시 동대문구 한천로58길 75-45,서울,동대문구,이문동,64-1,임대,245,쌍용건설,7438.0,0.0,127.0679412,37.6017621,0.0,2.0,32.0,3.0,13.0,0.0,2.0,2.0,42.0,25.0,0.0,2.0,29.0,1
1557,A13980512,공릉1단지,아파트,서울특별시 노원구 동일로 1127,서울,노원구,공릉동,708번지,임대,1395,삼익건설(주),37677.0,363.0,127.0701578,37.6301175,1.0,2.0,89.0,3.0,29.0,1.0,5.0,11.0,72.0,46.0,6.0,1.0,35.0,3
593,A13185507,묵동신안1차,아파트,서울특별시 중랑구 공릉로2라길 15,서울,중랑구,묵동,381,분양,285,신안종합건설,22773.0,346.0,127.0810011,37.6128576,0.0,3.0,55.0,3.0,26.0,0.0,2.0,3.0,46.0,30.0,4.0,1.0,22.0,3
1500,A15609005,사당 대림아파트,아파트,서울특별시 동작구 사당로17길 52,서울,동작구,사당동,169-8,분양,1152,대림산업,110733.0,860.0,126.972064,37.4877838,0.0,1.0,64.0,8.0,26.0,2.0,3.0,5.0,53.0,68.0,1.0,1.0,45.0,0
1364,A13481305,길동우성2차,아파트,서울특별시 강동구 천호대로193길 37,서울,강동구,길동,,분양,811,우성건설,59218.0,475.0,127.1437013,37.5370211,0.0,1.0,54.0,5.0,64.0,0.0,3.0,6.0,50.0,84.0,9.0,0.0,38.0,0
2262,A10027817,DMC파크뷰자이아파트,아파트,서울특별시 서대문구 가재울미래로 2,서울,서대문구,남가좌동,DMC파크뷰자이아파트 1단지 통합사무소,,4300,"현대산업개발, SK건설, GS건설",344843.0,5823.0,126.9226559,37.5738971,0.0,0.0,53.0,2.0,23.0,1.0,2.0,3.0,46.0,53.0,5.0,2.0,30.0,1
2056,A13078301,휘경센트레빌,아파트,서울특별시 동대문구 외대역동로 14,서울,동대문구,휘경동,367,,297,동부건설,24608.0,379.0,127.0684021,37.5910393,0.0,2.0,45.0,5.0,26.0,0.0,2.0,3.0,42.0,28.0,3.0,2.0,33.0,3
76,A13880602,가락우성2차아파트,아파트,서울특별시 송파구 중대로12길 35,서울,송파구,가락동,120-4,분양,162,우성건설,11491.0,156.0,127.1255185,37.4918819,0.0,4.0,55.0,4.0,43.0,1.0,5.0,5.0,48.0,85.0,14.0,2.0,39.0,0
1847,A15676701,신동아리버파크제2관리사무소,아파트,서울특별시 동작구 만양로 19,서울,동작구,노량진동,326번지,임대,925,신동아,30303.0,329.0,126.9429565,37.5065005,0.0,2.0,89.0,5.0,43.0,0.0,3.0,8.0,62.0,81.0,8.0,0.0,48.0,0
1887,A15875103,목동6단지,아파트,서울특별시 양천구 목동동로 430,서울,양천구,목동,,분양,1362,현대,101726.0,750.0,126.8850851,37.5350632,0.0,0.0,40.0,2.0,12.0,1.0,2.0,5.0,21.0,191.0,9.0,0.0,21.0,1
399,A15303102,시흥베르빌,아파트,서울특별시 금천구 시흥대로77길 23,서울,금천구,시흥동,1015,분양,229,(주)건설알포메,18158.0,253.0,126.897555,37.457587,0.0,1.0,53.0,3.0,39.0,0.0,2.0,2.0,56.0,53.0,9.0,2.0,44.0,2
1078,A13003003,답십리두산위브,아파트,서울특별시 동대문구 황물로15길 25,서울,동대문구,답십리동,998,분양,516,두산건설,39195.0,516.0,127.0578742,37.5663332,0.0,3.0,40.0,6.0,40.0,0.0,4.0,7.0,40.0,50.0,8.0,2.0,51.0,0
1770,A12072801,DMC센트레빌,아파트,서울특별시 서대문구 거북골로 120,서울,서대문구,남가좌동,381,,473,동부건설,35125.0,550.0,126.9156652,37.5759769,0.0,0.0,69.0,4.0,41.0,0.0,3.0,5.0,67.0,106.0,12.0,2.0,44.0,3
379,A13612001,상월곡우남,아파트,서울특별시 성북구 화랑로15길 4,서울,성북구,상월곡동,55-56,분양,225,우남주택,19309.0,224.0,127.0466414,37.6059521,2.0,2.0,46.0,2.0,14.0,1.0,2.0,4.0,44.0,26.0,3.0,3.0,19.0,1
2643,A10024313,힐스테이트녹번역아파트,아파트,서울특별시 은평구 은평로 240,서울,은평구,응암동,,,879,현대건설,60587.0,980.0,126.934656,37.59962,1.0,1.0,45.0,3.0,14.0,0.0,2.0,5.0,33.0,39.0,5.0,1.0,12.0,1
2523,A10025130,DMC에코자이,아파트,서울특별시 서대문구 거북골로 84,서울,서대문구,남가좌동,,,1047,GS건설,70342.0,1353.0,126.918137,37.576911,0.0,0.0,64.0,4.0,30.0,0.0,2.0,6.0,67.0,98.0,7.0,1.0,48.0,3
1155,A13980415,공릉두산힐스빌,아파트,서울특별시 노원구 공릉로 126,서울,노원구,공릉동,공릉2동 747번지,분양,579,두산건설주식회사,46870.0,651.0,127.0797595,37.6209072,1.0,4.0,92.0,4.0,41.0,1.0,3.0,9.0,64.0,68.0,6.0,0.0,47.0,0
1884,A13272201,창동대우그린아파트,아파트,서울특별시 도봉구 덕릉로 371,서울,도봉구,창동,대우그린아파트,분양,366,대우건설,27191.0,371.0,127.0495729,37.6463829,0.0,3.0,48.0,3.0,15.0,2.0,5.0,6.0,54.0,48.0,2.0,0.0,16.0,3
367,A13184804,묵동신도1차,아파트,서울특별시 중랑구 공릉로13길 30,서울,중랑구,묵동,묵동신도아파트관리소,분양,221,신도종합건설,17617.0,247.0,127.0775863,37.6168885,1.0,4.0,75.0,3.0,39.0,0.0,1.0,3.0,58.0,51.0,7.0,1.0,42.0,2
1148,A13183504,면목늘푸른동아아파트,아파트,서울특별시 중랑구 동일로 476,서울,중랑구,면목동,715번지,분양,573,동아건설산업(주),43773.0,0.0,127.0806504,37.572881,1.0,1.0,50.0,5.0,19.0,0.0,4.0,8.0,63.0,111.0,3.0,0.0,35.0,3
1807,A13671207,종암극동아파트,아파트,서울특별시 성북구 북악산로29길 67,서울,성북구,종암동,극동아파트,분양,297,극동건설,23377.0,339.0,127.0336943,37.5952864,0.0,1.0,72.0,2.0,19.0,1.0,2.0,6.0,49.0,44.0,3.0,0.0,27.0,1
357,A13380901,브라운스톤금호아파트,아파트,서울특별시 성동구 매봉길 24,서울,성동구,금호동4가,,분양,217,이수건설,18410.0,248.0,127.0154576,37.5468722,2.0,4.0,106.0,3.0,29.0,2.0,5.0,8.0,51.0,64.0,5.0,1.0,28.0,0
1123,A13816202,가락극동,아파트,서울특별시 송파구 동남로18길 9,서울,송파구,가락동,192번지,분양,555,극동건설(주),61628.0,821.0,127.1326936,37.4957046,0.0,2.0,47.0,2.0,29.0,1.0,4.0,6.0,53.0,92.0,5.0,0.0,29.0,3
1806,A13994501,공릉현대성우,아파트,서울특별시 노원구 공릉로27길 110,서울,노원구,공릉동,741,분양,181,현대성우건설,12855.0,178.0,127.0774494,37.6264863,0.0,1.0,73.0,3.0,37.0,1.0,2.0,10.0,56.0,61.0,7.0,0.0,43.0,3
388,A13813004,가락상아1차,아파트,서울특별시 송파구 오금로 405,서울,송파구,오금동,,분양,226,동성건설,21495.0,260.0,127.1353505,37.4985637,0.0,3.0,47.0,4.0,25.0,2.0,4.0,5.0,56.0,93.0,5.0,0.0,31.0,3
1648,A15807605,목동13단지,아파트,서울특별시 양천구 목동동로 100,서울,양천구,신정동,관리사무소,분양,2280,"선경건설, 삼부토건",212309.0,1625.0,126.8650104,37.514173,0.0,1.0,59.0,5.0,16.0,1.0,6.0,4.0,45.0,202.0,5.0,0.0,20.0,3
531,A13077703,휘경롯데1차,아파트,서울특별시 동대문구 망우로 95,서울,동대문구,휘경동,78,분양,265,롯데건설(주),20509.0,297.0,127.0633712,37.5910981,0.0,4.0,43.0,5.0,33.0,0.0,2.0,4.0,35.0,35.0,5.0,1.0,39.0,2
1372,A15288611,신도림미성,아파트,,서울,구로구,신도림동,미성아파트,분양,824,라이프건설,52344.0,450.0,126.8765698,37.5072861,1.0,1.0,48.0,4.0,13.0,1.0,3.0,3.0,37.0,57.0,7.0,0.0,23.0,3
2607,A10024547,포레나노원 아파트,아파트,서울특별시 노원구 노원로38길 76,서울,노원구,상계동,,,1062,주식회사 한화건설 ,76881.0,1385.0,127.062369,37.663938,0.0,1.0,80.0,3.0,28.0,0.0,8.0,11.0,115.0,103.0,7.0,0.0,42.0,3
98,A13008001,신이문금호어울림,아파트,서울특별시 동대문구 신이문로 9,서울,동대문구,이문동,신이문금호어울림아파트,,166,금호산업,13211.0,186.0,127.063182,37.6041205,0.0,1.0,31.0,4.0,23.0,0.0,2.0,3.0,41.0,34.0,3.0,4.0,25.0,3
1600,A15605103,신동아리버파크,아파트,서울특별시 동작구 만양로 19,서울,동작구,노량진동,325,분양,1696,신동아건설(주),149878.0,2123.0,126.9439718,37.5075289,0.0,4.0,93.0,5.0,40.0,0.0,2.0,8.0,61.0,83.0,9.0,0.0,50.0,0
462,A13114106,묵동신안3차,아파트,서울특별시 중랑구 공릉로2라길 4,서울,중랑구,묵동,신안3차아파트,분양,248,신안종합건설,19820.0,284.0,127.0817861,37.612484,0.0,1.0,54.0,3.0,24.0,0.0,3.0,3.0,46.0,24.0,5.0,1.0,20.0,3
337,A15381303,독산현대,아파트,서울특별시 금천구 범안로17길 12,서울,금천구,독산동,,분양,214,현대건설,15417.0,212.0,126.8950063,37.4674692,0.0,1.0,68.0,3.0,28.0,0.0,2.0,3.0,48.0,34.0,11.0,3.0,50.0,2
10,A13820001,문정3차푸르지오,아파트,서울특별시 송파구 송이로 257,서울,송파구,문정동,문정3차대우아파트,분양,150,(주)대우건설,12744.0,193.0,127.1332779,37.4871243,0.0,0.0,55.0,2.0,14.0,1.0,3.0,4.0,56.0,62.0,3.0,0.0,15.0,1
1845,A13676101,래미안석관,아파트,서울특별시 성북구 화랑로 214,서울,성북구,석관동,407번지 (화랑로 214),분양,580,삼성물산,47319.0,684.0,127.0545119,37.6083777,1.0,2.0,50.0,3.0,24.0,1.0,3.0,4.0,40.0,27.0,4.0,5.0,31.0,3
1708,A13077702,휘경 미소지움아파트,아파트,서울특별시 동대문구 망우로 105,서울,동대문구,휘경동,106번지,분양,345,신성건설,26182.0,401.0,127.0644927,37.5915179,0.0,4.0,47.0,4.0,32.0,0.0,1.0,3.0,34.0,33.0,5.0,2.0,33.0,2
2099,A15883401,신정뉴타운두산위브,아파트,서울특별시 양천구 신월로20길 7,서울,양천구,신월동,1055,,357,두산건설,26398.0,399.0,126.845664,37.5191587,0.0,1.0,52.0,6.0,36.0,1.0,4.0,4.0,73.0,84.0,7.0,1.0,30.0,3
456,A15383604,독산진도3차,아파트,서울특별시 금천구 범안로17길 41,서울,금천구,독산동,1136,분양,245,진도,17410.0,238.0,126.8932959,37.4683505,0.0,1.0,79.0,3.0,25.0,0.0,2.0,3.0,35.0,25.0,11.0,3.0,50.0,2
1378,A13921003,상계주공8단지,아파트,서울특별시 노원구 노원로38길 10,서울,노원구,상계동,,분양,830,한성건설(주),30478.0,386.0,127.0621436,37.66397,0.0,1.0,77.0,3.0,27.0,0.0,8.0,11.0,115.0,102.0,7.0,0.0,41.0,3
1116,A15603003,상도건영제2 관리사무소,아파트,서울특별시 동작구 만양로 26,서울,동작구,상도동,414,임대,552,(주)건영,18106.0,0.0,126.9497857,37.5071696,1.0,2.0,91.0,3.0,24.0,1.0,3.0,11.0,52.0,68.0,3.0,0.0,44.0,3
1373,A15603205,상도건영,아파트,서울특별시 동작구 만양로 26,서울,동작구,노량진동,414번지,분양,824,(주)건영,71697.0,927.0,126.9497843,37.5071675,1.0,2.0,91.0,3.0,24.0,1.0,3.0,11.0,52.0,68.0,3.0,0.0,44.0,3
1142,A12208205,신사미성,아파트,서울특별시 은평구 증산로15길 35-10,서울,은평구,신사동,140-1,분양,570,라이프건설,41246.0,391.0,126.9077834,37.5895119,0.0,2.0,56.0,4.0,16.0,1.0,2.0,2.0,45.0,48.0,1.0,0.0,38.0,3
1286,A15703004,등촌부영,아파트,서울특별시 강서구 강서로56나길 110,서울,강서구,등촌동,서울시 강서구 등촌3동 691-3,분양,712,동광주택(주),57416.0,715.0,126.843643,37.5635619,0.0,2.0,86.0,3.0,49.0,0.0,4.0,5.0,44.0,77.0,9.0,1.0,40.0,0
2542,A10024932,e편한세상 강동에코포레 아파트,아파트,서울특별시 강동구 천중로 253,서울,강동구,길동,,,366,고려개발(주),24544.0,482.0,127.148197,37.541198,0.0,1.0,39.0,3.0,31.0,2.0,2.0,5.0,53.0,70.0,5.0,1.0,22.0,3
433,A13401002,길동신동아3차,아파트,,서울,강동구,길동,43번지,분양,240,(주)신동아건설,19767.0,220.0,127.1481967,37.541225,0.0,1.0,40.0,3.0,32.0,2.0,2.0,5.0,52.0,72.0,5.0,1.0,22.0,3
2167,A12204006,불광롯데캐슬,아파트,서울특별시 은평구 불광로 64,서울,은평구,불광동,64,분양,488,롯데건설(주),35323.0,0.0,126.9324764,37.6130801,0.0,3.0,58.0,2.0,31.0,1.0,3.0,5.0,46.0,40.0,5.0,4.0,23.0,3
2428,A10026299,래미안로이파크아파트,아파트,서울특별시 동작구 사당로23길 112,서울,동작구,사당동,생활지원센터,,668,삼성물산(주),53753.0,873.0,126.9742217,37.48754348,0.0,3.0,67.0,8.0,45.0,1.0,4.0,4.0,58.0,84.0,6.0,1.0,51.0,0
1991,A13671209,래미안라센트,아파트,서울특별시 성북구 종암로24가길 80,서울,성북구,종암동,라센트아파트관리사무소,분양,837,삼성물산(주),70993.0,0.0,127.0386085,37.599309,1.0,1.0,69.0,4.0,30.0,0.0,2.0,7.0,60.0,73.0,5.0,0.0,24.0,3
1952,A12072802,남가좌현대제2,아파트,서울특별시 서대문구 가재울로 45,서울,서대문구,남가좌동,376,임대,330,현대사업개발,10811.0,115.0,126.920496,37.5747183,0.0,0.0,65.0,2.0,30.0,1.0,2.0,5.0,55.0,71.0,7.0,2.0,33.0,3
2467,A10025768,이편한세상 상도노빌리티,아파트,서울특별시 동작구 만양로 6,서울,동작구,상도동,상도2동 상도노빌리티아파트 생활지원쎈터,,893,대림산업,70829.0,0.0,126.9467911,37.50499309,0.0,2.0,86.0,3.0,36.0,0.0,3.0,10.0,61.0,86.0,6.0,0.0,38.0,3
1060,A12187906,월드컵참누리,아파트,서울특별시 마포구 월드컵북로38길 54,서울,마포구,중동,398,분양,499,울트라건설,41342.0,0.0,126.9045765,37.5726291,1.0,3.0,48.0,3.0,23.0,0.0,3.0,3.0,51.0,68.0,5.0,0.0,30.0,3
1491,A12012202,DMC래미안클라시스(분양),아파트,서울특별시 서대문구 증가로 191,서울,서대문구,남가좌동,377,분양,1114,삼성물산(주),91868.0,1323.0,126.9165687,37.577934,0.0,0.0,68.0,5.0,28.0,0.0,3.0,7.0,72.0,98.0,7.0,1.0,53.0,3
1252,A13881204,가락프라자,아파트,,서울,송파구,가락동,가락프라자아파트,분양,672,태평양건설,76877.0,682.0,127.1335117,37.491928,0.0,1.0,47.0,2.0,25.0,1.0,3.0,6.0,70.0,97.0,6.0,0.0,23.0,1
2191,A13922003,중계한화꿈에그린더퍼스트,아파트,서울특별시 노원구 덕릉로83길 9-7,서울,노원구,중계동,606,,283,한화건설(주),26528.0,405.0,127.0742258,37.6592065,0.0,1.0,51.0,5.0,29.0,0.0,4.0,8.0,58.0,71.0,4.0,0.0,30.0,3
2260,A10027622,노원프레미어스엠코,주상복합,서울특별시 노원구 동일로 986,서울,노원구,공릉동,노원 프레미어스엠코 102동 지하1층,분양,234,현대엔지니어링,19664.0,340.0,127.0761971,37.61853202,1.0,3.0,74.0,6.0,38.0,0.0,2.0,5.0,61.0,56.0,8.0,1.0,48.0,2
197,A15286602,구로월드,아파트,서울특별시 구로구 구로중앙로 229,서울,구로구,구로동,1262,분양,189,월드건설주식회사,13427.0,197.0,126.875877,37.5055458,1.0,1.0,43.0,4.0,13.0,1.0,1.0,2.0,34.0,56.0,8.0,0.0,18.0,1
554,A15805301,목동부영그린타운3차,주상복합,서울특별시 양천구 목동동로 411,서울,양천구,목동,,분양,276,부영주택,40991.0,435.0,126.8822116,37.536731,0.0,0.0,50.0,3.0,13.0,2.0,3.0,7.0,19.0,231.0,8.0,0.0,19.0,3
1671,A13204105,창동주공3단지,아파트,서울특별시 도봉구 해등로 50,서울,도봉구,창동,347,분양,2856,sh 공사,171292.0,1516.0,127.045837,37.6500348,0.0,3.0,70.0,4.0,19.0,3.0,4.0,6.0,71.0,83.0,3.0,1.0,23.0,3
2029,A13972603,중계4단지목화,아파트,서울특별시 노원구 노원로19길 31,서울,노원구,중계동,511-2,임대,1979,"벽산건설,남광토건",83103.0,857.0,127.0696523,37.6435986,0.0,1.0,75.0,3.0,19.0,0.0,4.0,6.0,56.0,69.0,3.0,4.0,21.0,3
1302,A13087201,청량리신현대,아파트,서울특별시 동대문구 이문로1길 21,서울,동대문구,회기동,65,분양,736,현대건설,57244.0,0.0,127.0518397,37.5896298,0.0,3.0,45.0,3.0,31.0,0.0,5.0,6.0,27.0,34.0,6.0,0.0,52.0,3
562,A13186905,신내라이프미성,아파트,서울특별시 중랑구 용마산로129나길 101,서울,중랑구,신내동,487,분양,277,라이프건설,18077.0,234.0,127.0990429,37.6032755,0.0,3.0,65.0,5.0,41.0,0.0,5.0,8.0,76.0,101.0,6.0,0.0,33.0,0
560,A15805202,목동e-편한세상,아파트,서울특별시 양천구 목동중앙로7길 32,서울,양천구,목동,이편한세상,분양,276,(주)삼호,35724.0,542.0,126.8711933,37.5394083,0.0,0.0,46.0,2.0,22.0,2.0,4.0,7.0,59.0,159.0,3.0,1.0,31.0,3
29,A15381402,독산계룡,아파트,서울특별시 금천구 범안로15길 7,서울,금천구,독산동,,분양,154,계룡건설,11034.0,160.0,126.8927936,37.4671531,1.0,1.0,71.0,2.0,23.0,0.0,2.0,3.0,32.0,25.0,10.0,3.0,51.0,2
438,A15805501,목동부영그린타운2차,주상복합,서울특별시 양천구 목동동로 401,서울,양천구,목동,908-28,분양,240,동광주택산업주택,35975.0,480.0,126.8811222,37.5363537,0.0,0.0,47.0,3.0,14.0,2.0,3.0,7.0,19.0,250.0,8.0,0.0,15.0,3
745,A13082501,이문삼익아파트,아파트,서울특별시 동대문구 한천로55길 9,서울,동대문구,이문동,73,분양,353,(주) 삼익,28560.0,348.0,127.067574,37.5959326,0.0,3.0,48.0,4.0,29.0,0.0,1.0,5.0,42.0,26.0,2.0,3.0,32.0,2
2415,A13974401,공릉현대,,서울특별시 노원구 동일로176길 39-12,서울,노원구,공릉동,,분양,145,,10559.0,145.0,127.0772208,37.62102353,1.0,4.0,89.0,6.0,44.0,1.0,4.0,9.0,59.0,66.0,8.0,0.0,58.0,0
1421,A13881005,가락래미안파크팰리스,아파트,서울특별시 송파구 동남로 225,서울,송파구,가락동,165,분양,919,삼성물산,78446.0,1209.0,127.1321113,37.4981982,0.0,4.0,51.0,3.0,24.0,2.0,3.0,5.0,48.0,87.0,7.0,0.0,25.0,3
1317,A13886009,상아2차아파트,아파트,서울특별시 송파구 오금로 407,서울,송파구,오금동,165,분양,750,동성개발,46918.0,500.0,127.136586,37.4981134,0.0,1.0,41.0,3.0,25.0,2.0,4.0,5.0,65.0,86.0,5.0,0.0,35.0,3
1408,A12007001,독립문삼호,아파트,서울특별시 서대문구 독립문로 10,서울,서대문구,영천동,삼호아파트,분양,895,삼호건설,80064.0,943.0,126.9584462,37.5703141,1.0,1.0,86.0,4.0,24.0,1.0,3.0,2.0,29.0,37.0,4.0,0.0,23.0,3
963,A13980411,공릉동신,아파트,서울특별시 노원구 공릉로 213,서울,노원구,공릉동,745번지,분양,452,대성연합건축조합(주)동신,35931.0,0.0,127.0768621,37.6280155,0.0,1.0,76.0,3.0,32.0,1.0,2.0,11.0,64.0,61.0,6.0,0.0,39.0,3
54,A13185501,묵동세방,아파트,서울특별시 중랑구 숙선옹주로9길 25,서울,중랑구,묵동,,분양,159,세방기업(주),11661.0,161.0,127.0835522,37.6153547,1.0,4.0,56.0,3.0,26.0,0.0,2.0,3.0,41.0,38.0,4.0,1.0,18.0,1
1292,A15205511,신도림롯데,아파트,서울특별시 구로구 새말로 31,서울,구로구,구로동,"(구로동,롯데아파트)",분양,718,(주)롯데건설,63302.0,888.0,126.8844706,37.50345,1.0,1.0,80.0,5.0,37.0,0.0,4.0,3.0,58.0,86.0,10.0,2.0,35.0,0
1599,A13820006,문정래미안,아파트,서울특별시 송파구 문정로 83,서울,송파구,문정동,1,분양,1696,삼성물산,211279.0,3258.0,127.130255,37.4908501,0.0,1.0,50.0,3.0,29.0,1.0,5.0,7.0,69.0,95.0,4.0,1.0,25.0,3
2541,A10024938,래미안루센티아 아파트,아파트,서울특별시 서대문구 거북골로 100,서울,서대문구,남가좌동,,,997,삼성물산(주),72643.0,1276.0,126.9162819,37.5755277,0.0,1.0,70.0,3.0,39.0,0.0,3.0,5.0,64.0,105.0,11.0,2.0,41.0,3
