Unnamed: 0,apt_code,name,type,road_addr,local1,local2,local3,local4,gene_type,apt_gene,apt_const,apt_area,apt_parking,x,y,car_road,train_n,bus_n,admin,medical,culture,eschool_n,kinder_n,d_center_n,edu_n,bank,mart,convin,cluster
1395,A13610107,길음뉴타운 경남아너스빌,아파트,서울특별시 성북구 정릉로 305,서울,성북구,정릉동,,분양,860,경남기업(주),67322.0,802.0,127.0171534,37.6043325,1.0,3.0,93.0,6.0,35.0,0.0,4.0,13.0,93.0,139.0,7.0,4.0,34.0,0
2199,A12172401,마포자이2차,아파트,서울특별시 마포구 서강대길 40,서울,마포구,대흥동,마포자이2차,,558,GS건설(주),46061.0,758.0,126.9410747,37.5492559,0.0,3.0,81.0,7.0,30.0,0.0,3.0,6.0,33.0,166.0,7.0,1.0,46.0,0
918,A13608301,보문아이파크,아파트,서울특별시 성북구 지봉로21길 19,서울,성북구,보문동3가,보문아이파크,분양,431,현대산업개발,33820.0,483.0,127.0166232,37.5855901,0.0,3.0,77.0,6.0,26.0,0.0,4.0,8.0,34.0,75.0,9.0,4.0,42.0,0
74,A13609001,종암우림카이저팰리스,주상복합,서울특별시 성북구 종암로 132,서울,성북구,종암동,132번지,분양,161,우림건설,13656.0,218.0,127.0334853,37.6018897,0.0,2.0,83.0,7.0,42.0,0.0,3.0,7.0,72.0,98.0,6.0,2.0,36.0,0
1009,A13402103,천호우성,아파트,서울특별시 강동구 구천면로 366,서울,강동구,천호동,19-1,분양,479,우성건설,33844.0,220.0,127.1388427,37.549769,0.0,2.0,52.0,7.0,48.0,1.0,3.0,5.0,85.0,141.0,7.0,1.0,47.0,0
2133,B13003001,답십리한화,,,서울,동대문구,답십리1동,서울 동대문구 답십리1동994,,146,한화건설,,168.0,127.0540053,37.5669286,0.0,3.0,42.0,8.0,33.0,0.0,4.0,7.0,44.0,44.0,7.0,2.0,44.0,0
1056,A13606102,돈암범양,아파트,서울특별시 성북구 정릉로 402-16,서울,성북구,돈암동,631번지,분양,499,범양건영(주),40840.0,0.0,127.0280209,37.603349,1.0,1.0,85.0,7.0,43.0,1.0,2.0,5.0,80.0,122.0,7.0,8.0,32.0,0
1964,A13611008,길음뉴타운8단지,아파트,서울특별시 성북구 길음로 33,서울,성북구,길음동,길음뉴타운8단지,분양,1497,삼성물산 주식회사,120962.0,1750.0,127.0179788,37.6074358,0.0,3.0,68.0,6.0,34.0,0.0,4.0,10.0,93.0,115.0,8.0,4.0,33.0,0
916,A13305006,마장삼성,아파트,서울특별시 성동구 마장로 271,서울,성동구,마장동,817,분양,430,삼성건설(주),35039.0,454.0,127.0402374,37.5661691,0.0,6.0,76.0,5.0,36.0,1.0,4.0,8.0,31.0,32.0,10.0,2.0,35.0,0
1447,A13611005,길음래미안3차,아파트,서울특별시 성북구 길음로 16,서울,성북구,길음동,1283번지,분양,977,삼성물산,80165.0,1257.0,127.0229072,37.6062699,1.0,1.0,71.0,8.0,37.0,0.0,3.0,8.0,93.0,125.0,5.0,9.0,32.0,0
1629,A15106901,"봉천두산1,2단지",아파트,서울특별시 관악구 봉천로 387,서울,관악구,봉천동,두산아파트,분양,2001,두산,166397.0,2457.0,126.9431459,37.4848788,0.0,1.0,82.0,6.0,36.0,0.0,4.0,8.0,67.0,110.0,5.0,3.0,71.0,0
2309,A10028056,북한산힐스테이트7차제2 (임대),아파트,서울특별시 은평구 통일로 792,서울,은평구,불광동,116동,임대,188,현대건설(주),7083.0,192.0,126.9269016,37.61558755,0.0,5.0,74.0,4.0,53.0,2.0,4.0,5.0,50.0,62.0,11.0,4.0,37.0,0
2057,A13307002,서울숲행당푸르지오,아파트,서울특별시 성동구 고산자로 177,서울,성동구,행당동,서울숲행당푸르지오아파트 관리사무소(104동옆),분양,457,대우건설,35459.0,539.0,127.0331791,37.5554384,0.0,4.0,125.0,6.0,30.0,0.0,3.0,6.0,60.0,100.0,4.0,0.0,34.0,0
1017,A15609003,사당휴먼시아,아파트,서울특별시 동작구 사당로16길 96,서울,동작구,사당동,1154,분양,480,(주)서희건설,38308.0,527.0,126.9702595,37.4790915,1.0,2.0,41.0,7.0,38.0,0.0,4.0,6.0,51.0,62.0,4.0,2.0,55.0,0
47,A15007101,대림갑을명가,아파트,서울특별시 영등포구 대림로22길 29,서울,영등포구,대림동,대림동갑을명가아파트,분양,157,갑을건설(주),13326.0,181.0,126.9036771,37.4956182,0.0,2.0,86.0,6.0,57.0,0.0,3.0,7.0,56.0,45.0,8.0,2.0,35.0,0
1930,A15096001,신길자이,아파트,서울특별시 영등포구 가마산로79길 19,서울,영등포구,신길동,,분양,198,GS건설,16004.0,226.0,126.9165908,37.506462,0.0,2.0,101.0,6.0,31.0,0.0,3.0,6.0,71.0,98.0,7.0,3.0,38.0,0
76,A13880602,가락우성2차아파트,아파트,서울특별시 송파구 중대로12길 35,서울,송파구,가락동,120-4,분양,162,우성건설,11491.0,156.0,127.1255185,37.4918819,0.0,4.0,55.0,4.0,43.0,1.0,5.0,5.0,48.0,85.0,14.0,2.0,39.0,0
1659,A15701003,우장산아이파크이편한세상,아파트,서울특별시 강서구 강서로 266,서울,강서구,화곡동,,분양,2517,"현대산업개발, 대림산업",215891.0,3250.0,126.8404024,37.5488035,0.0,2.0,56.0,6.0,57.0,1.0,3.0,7.0,66.0,196.0,8.0,2.0,45.0,0
2739,A10023372,BX201 청년주택,,,서울,관악구,봉천동,,임대,201,강남건영(주),4158.0,,126.9533507,37.47973232,0.0,1.0,57.0,5.0,53.0,0.0,5.0,5.0,35.0,60.0,10.0,2.0,75.0,0
1971,A13606005,동소문한진임대,아파트,서울특별시 성북구 성북로4길 52,서울,성북구,돈암동,609-1,임대,580,한진,18844.0,96.0,127.0102405,37.5949161,0.0,2.0,108.0,6.0,40.0,1.0,3.0,8.0,39.0,132.0,9.0,3.0,47.0,0
1688,A13606004,돈암한신한진아파트,아파트,서울특별시 성북구 성북로4길 52,서울,성북구,돈암동,609-1,분양,3929,"한신공영(주), 한진중공업(주)",387755.0,4564.0,127.0102405,37.5949161,0.0,2.0,108.0,6.0,40.0,1.0,3.0,8.0,39.0,132.0,9.0,3.0,47.0,0
2393,A10026881,서울역센트럴자이아파트,아파트,서울특별시 중구 만리재로 175,서울,중구,만리동2가,서울특별시 중구 만리재로175,,1341,GS건설주식회사,91297.0,1547.0,126.9630956,37.55460908,0.0,6.0,69.0,5.0,38.0,2.0,3.0,2.0,41.0,42.0,9.0,4.0,33.0,0
302,A12101001,서서울삼성아파트,아파트,서울특별시 마포구 마포대로 262,서울,마포구,아현동,서서울삼성아파트,분양,208,삼성중공업(주),14636.0,175.0,126.9591333,37.5563617,0.0,4.0,74.0,6.0,37.0,1.0,4.0,3.0,49.0,53.0,10.0,2.0,28.0,0
1751,A13671206,종암아이파크1차,아파트,서울특별시 성북구 종암로21길 127,서울,성북구,종암동,종암아이파크1차아파트,분양,513,현대산업개발,40222.0,576.0,127.0298689,37.6025494,1.0,1.0,88.0,7.0,48.0,1.0,2.0,7.0,75.0,117.0,7.0,8.0,34.0,0
886,A15603002,브라운스톤상도,아파트,서울특별시 동작구 상도로31길 19,서울,동작구,상도동,527,분양,415,이수건설,32498.0,459.0,126.9437593,37.5059773,0.0,2.0,87.0,6.0,42.0,0.0,3.0,8.0,63.0,86.0,6.0,0.0,47.0,0
2146,A12204005,북한산래미안아파트(임대),아파트,서울특별시 은평구 불광로2길 41,서울,은평구,불광동,북한산 힐스테이트 7차,임대,135,삼성물산,5079.0,148.0,126.9267737,37.6166044,0.0,5.0,73.0,3.0,48.0,2.0,5.0,5.0,44.0,60.0,10.0,2.0,35.0,0
1886,A12070101,돈의문센트레빌,아파트,서울특별시 서대문구 독립문로14길 33,서울,서대문구,냉천동,관리사무소,분양,561,동부건설,47566.0,683.0,126.9613516,37.5662487,1.0,3.0,111.0,5.0,32.0,0.0,4.0,1.0,32.0,34.0,14.0,0.0,28.0,0
804,A15081802,대림한신2차,아파트,서울특별시 영등포구 디지털로69길 16,서울,영등포구,대림동,대림동2차한신아파트,분양,234,한신공영,18324.0,287.0,126.9043881,37.4947769,0.0,2.0,78.0,6.0,61.0,0.0,3.0,8.0,59.0,54.0,7.0,2.0,35.0,0
2015,A13075404,답십리동아제2,아파트,서울특별시 동대문구 한천로11길 10,서울,동대문구,답십리동,답십리동아임대아파트,임대,492,동아건설,15631.0,116.0,127.061107,37.5682471,0.0,2.0,52.0,7.0,48.0,1.0,3.0,7.0,44.0,58.0,11.0,1.0,63.0,0
2196,A15095002,신대림신동아파밀리에,아파트,서울특별시 영등포구 도림로54길 14,서울,영등포구,대림동,신대림신동아파밀리에아파트,분양,185,신동아건설,15739.0,221.0,126.9027247,37.4950646,0.0,2.0,89.0,6.0,58.0,0.0,3.0,6.0,53.0,41.0,8.0,2.0,40.0,0
274,A15701002,우장산에스케이뷰,아파트,서울특별시 강서구 우현로 26,서울,강서구,화곡동,1158번지,분양,203,,18559.0,265.0,126.8430656,37.5481674,0.0,2.0,59.0,6.0,51.0,1.0,3.0,6.0,73.0,143.0,10.0,2.0,40.0,0
2079,A12275202,북한산힐스테이트7차,아파트,서울특별시 은평구 통일로 796,서울,은평구,불광동,643,분양,882,현대건설,78306.0,0.0,126.9268481,37.6161545,0.0,5.0,71.0,4.0,48.0,2.0,5.0,5.0,49.0,60.0,10.0,4.0,36.0,0
1514,A13403101,성내삼성,아파트,서울특별시 강동구 풍성로38길 22,서울,강동구,성내동,성내동삼성아파트,분양,1220,삼성물산(주),97618.0,1245.0,127.1245822,37.5311547,0.0,2.0,55.0,6.0,49.0,0.0,4.0,3.0,68.0,72.0,10.0,1.0,60.0,0
2232,A10027920,텐즈힐1단지,아파트,서울특별시 성동구 무학로 33,서울,성동구,하왕십리동,33 텐즈힐1단지,분양,1369,"gs건설,삼성건설,대림,현대산업",129090.0,2055.0,127.0295235,37.56734381,1.0,1.0,70.0,7.0,48.0,0.0,4.0,8.0,48.0,66.0,12.0,2.0,51.0,0
2253,A10027969,왕십리텐즈힐1단지(임대),아파트,서울특별시 성동구 무학로 33,서울,성동구,하왕십리동,텐즈힐1단지 임대,임대,333,대림산업,12141.0,294.0,127.0295235,37.56734381,1.0,1.0,70.0,7.0,48.0,0.0,4.0,8.0,48.0,66.0,12.0,2.0,51.0,0
2111,A13613012,길음서희스타힐스,주상복합,서울특별시 성북구 동소문로 284,서울,성북구,하월곡동,229,분양,198,서희건설,16084.0,325.0,127.0273295,37.6054073,0.0,1.0,81.0,6.0,42.0,0.0,3.0,6.0,81.0,124.0,7.0,12.0,36.0,0
407,A13486102,천호금호,아파트,서울특별시 강동구 양재대로 1557,서울,강동구,천호동,44번지,분양,232,금호건설,6406.0,37.0,127.142214,37.5448169,0.0,2.0,63.0,6.0,54.0,1.0,4.0,5.0,73.0,117.0,7.0,1.0,41.0,0
152,A13183701,아남리치카운티,아파트,서울특별시 중랑구 겸재로29길 27,서울,중랑구,면목동,1505,분양,178,아남건설,13793.0,191.0,127.0849955,37.5892249,0.0,2.0,57.0,8.0,51.0,0.0,3.0,6.0,45.0,44.0,5.0,1.0,59.0,0
2352,A10027472,상도효성해링턴플레이스,아파트,서울특별시 동작구 상도로 207,서울,동작구,상도동,B1 관리사무소,,202,(주)효성,15804.0,203.0,126.9421487,37.50579199,0.0,2.0,85.0,6.0,41.0,0.0,3.0,8.0,65.0,83.0,6.0,0.0,47.0,0
2538,A10025003,마포그랑자이아파트,아파트,서울특별시 마포구 대흥로 175,서울,마포구,대흥동,,,1248,GS건설,87305.0,1437.0,126.94451,37.55557,0.0,3.0,69.0,3.0,49.0,0.0,6.0,6.0,35.0,60.0,7.0,1.0,48.0,0
1543,A12285703,불광미성,아파트,서울특별시 은평구 통일로 780,서울,은평구,불광동,248,분양,1340,라이프주택건설(주),109700.0,790.0,126.9283299,37.6149349,0.0,5.0,70.0,4.0,53.0,1.0,4.0,5.0,50.0,51.0,9.0,4.0,26.0,0
2337,A13606006,길음현대,아파트,,서울,성북구,길음동,,분양,132,현대건설,7227.0,80.0,127.0196634,37.60792519,0.0,3.0,70.0,7.0,27.0,0.0,4.0,10.0,95.0,113.0,5.0,6.0,33.0,0
250,A13120001,면목마젤란,아파트,서울특별시 중랑구 겸재로30길 42,서울,중랑구,면목동,1531,분양,199,유진건설,15759.0,211.0,127.0841438,37.5868369,0.0,2.0,66.0,8.0,47.0,0.0,3.0,6.0,47.0,48.0,5.0,2.0,57.0,0
1257,A13611004,길음삼부,아파트,서울특별시 성북구 동소문로 248,서울,성북구,길음동,,분양,684,삼부토건,53497.0,393.0,127.0230734,37.602455,1.0,1.0,71.0,8.0,34.0,1.0,2.0,11.0,92.0,119.0,4.0,7.0,25.0,0
2173,A14070302,용산더프라임,아파트,서울특별시 용산구 원효로90길 11,서울,용산구,원효로1가,41-1,분양,559,동아건설,55935.0,922.0,126.9699352,37.5401796,0.0,6.0,63.0,6.0,24.0,0.0,4.0,2.0,24.0,26.0,6.0,0.0,33.0,0
1375,A15005402,신길삼성래미안,아파트,서울특별시 영등포구 가마산로79길 7,서울,영등포구,신길동,관리사무소,분양,826,삼성물산,71553.0,975.0,126.9152452,37.5054901,0.0,4.0,104.0,4.0,30.0,0.0,4.0,7.0,68.0,91.0,5.0,2.0,39.0,0
137,A13980604,공릉대아2차,아파트,서울특별시 노원구 동일로183길 34,서울,노원구,공릉동,492-1,분양,174,대아건설,14228.0,177.0,127.0714453,37.623339,0.0,3.0,79.0,4.0,42.0,1.0,4.0,10.0,82.0,57.0,9.0,0.0,54.0,0
307,A14282301,미아2동경남아너스빌,아파트,서울특별시 강북구 삼양로74길 8,서울,강북구,미아동,796번지,분양,208,경남기업(주),16975.0,232.0,127.0191154,37.6287523,0.0,2.0,94.0,5.0,44.0,0.0,3.0,4.0,41.0,31.0,6.0,1.0,53.0,0
1813,A15870101,목동트라팰리스,주상복합,서울특별시 양천구 오목로 299,서울,양천구,목동,목동트라팰리스 웨스턴에비뉴,분양,522,삼성물산,71992.0,1120.0,126.8702493,37.5254967,0.0,2.0,55.0,6.0,44.0,0.0,4.0,6.0,31.0,293.0,16.0,3.0,33.0,0
339,A13920202,상계코오롱,아파트,서울특별시 노원구 노원로26가길 25,서울,노원구,상계동,코오롱아파트,분양,215,코오롱,15438.0,222.0,127.0699176,37.6526723,1.0,1.0,67.0,4.0,67.0,0.0,5.0,7.0,59.0,335.0,11.0,1.0,37.0,0
1079,A15603204,상도래미안1차,아파트,서울특별시 동작구 등용로 37,서울,동작구,상도동,450,분양,517,삼성건설(주),45011.0,649.0,126.933382,37.5046037,0.0,2.0,69.0,8.0,46.0,1.0,2.0,4.0,39.0,51.0,5.0,0.0,32.0,0
89,A12181101,동양엔파트,아파트,서울특별시 마포구 백범로 82,서울,마포구,대흥동,동양엔파트아파트,분양,165,동양메이저(주),14010.0,196.0,126.9406061,37.5479468,0.0,3.0,71.0,6.0,25.0,0.0,4.0,6.0,37.0,163.0,4.0,2.0,48.0,0
1078,A13003003,답십리두산위브,아파트,서울특별시 동대문구 황물로15길 25,서울,동대문구,답십리동,998,분양,516,두산건설,39195.0,516.0,127.0578742,37.5663332,0.0,3.0,40.0,6.0,40.0,0.0,4.0,7.0,40.0,50.0,8.0,2.0,51.0,0
1296,A15086007,신길우성2차,아파트,서울특별시 영등포구 대방천로 180,서울,영등포구,신길동,우성2차아파트,분양,725,우성건설,51974.0,297.0,126.9125548,37.4982638,0.0,4.0,85.0,6.0,33.0,0.0,4.0,9.0,68.0,74.0,5.0,0.0,31.0,0
2690,A10023891,청계푸르지오시티,도시형 생활주택(주상복합),,서울,동대문구,답십리동,,분양,298,대우건설(주),6547.0,324.0,127.050522,37.569139,0.0,4.0,49.0,5.0,34.0,1.0,5.0,7.0,55.0,64.0,9.0,2.0,42.0,0
754,A10085902,중림삼성래미안아파트,아파트,서울특별시 중구 중림로4길 41,서울,중구,중림동,201번지,임대,355,삼성물산(주),11214.0,253.0,126.9643574,37.5573531,1.0,6.0,93.0,3.0,32.0,2.0,4.0,2.0,26.0,22.0,11.0,3.0,35.0,0
662,A13920205,상계한일유엔아이,아파트,서울특별시 노원구 노원로28길 62,서울,노원구,상계동,노원구 상계2동 1309번지,분양,305,한일건설(주),22241.0,317.0,127.071075,37.6541825,0.0,2.0,64.0,5.0,58.0,0.0,6.0,9.0,64.0,296.0,10.0,1.0,38.0,0
2584,A10024725,e편한세상 영등포 아델포레,아파트,서울특별시 영등포구 신길로 29,서울,영등포구,대림동,,,859,대림산업(주),64487.0,1076.0,126.906944,37.494512,0.0,1.0,75.0,5.0,59.0,0.0,4.0,9.0,65.0,55.0,5.0,2.0,34.0,0
1306,A13003201,답십리두산,아파트,서울특별시 동대문구 답십리로56길 21,서울,동대문구,답십리동,990,분양,739,두산건설주식회사,61890.0,758.0,127.0598719,37.5696142,0.0,1.0,45.0,7.0,49.0,1.0,4.0,8.0,60.0,79.0,7.0,2.0,52.0,0
713,A13007001,용두두산위브,아파트,서울특별시 동대문구 정릉천동로 16,서울,동대문구,용두동,791,분양,338,두산건설,27961.0,419.0,127.0362528,37.5734458,0.0,2.0,53.0,4.0,70.0,1.0,4.0,5.0,27.0,23.0,10.0,4.0,33.0,0
2463,A10025754,답십리파크자이,아파트,서울특별시 동대문구 답십리로56길 105,서울,동대문구,답십리동,관리사무소,,802,gs건설,47844.0,887.0,127.0584009,37.56778387,0.0,1.0,44.0,7.0,44.0,0.0,3.0,7.0,53.0,57.0,8.0,2.0,57.0,0
2466,A10025753,길음뉴타운11단지 롯데캐슬골든힐스아파트,아파트,서울특별시 성북구 서경로 60,서울,성북구,길음동,정릉동. 길음11단지 롯데캐슬골든힐스아파트,,399,롯데건설주식회사,30115.0,486.0,127.0161627,37.60800846,0.0,2.0,76.0,5.0,36.0,0.0,4.0,10.0,92.0,110.0,8.0,4.0,36.0,0
2137,B13072601,용두두산위브임대,,,서울,동대문구,용두동,서울 동대문구 용두동791,,95,(주)두산건설,,65.0,127.0362468,37.5734086,0.0,2.0,53.0,4.0,69.0,1.0,4.0,5.0,27.0,23.0,10.0,4.0,32.0,0
475,A13982103,상계양우아파트,아파트,서울특별시 노원구 노원로30길 81,서울,노원구,상계동,상계양우아파트,분양,251,양우종합건설(주),21670.0,0.0,127.0710393,37.6565787,0.0,2.0,70.0,6.0,53.0,0.0,5.0,9.0,78.0,196.0,6.0,0.0,44.0,0
2708,A10023669,보문리슈빌하우트,아파트,,서울,성북구,보문동1가,,,465,계룡건설,28069.0,523.0,127.019614,37.587191,0.0,3.0,63.0,5.0,31.0,0.0,4.0,8.0,29.0,59.0,10.0,4.0,47.0,0
2705,A10023715,더샵파크프레스티지,아파트,서울특별시 영등포구 가마산로79길 37,서울,영등포구,신길동,,,799,포스코건설,55255.0,984.0,126.916553,37.507791,0.0,1.0,101.0,6.0,35.0,0.0,3.0,7.0,68.0,91.0,6.0,3.0,37.0,0
70,A12111001,마포경남아너스빌,아파트,서울특별시 마포구 신수로 81,서울,마포구,신수동,456 번지,분양,160,경남기업(주),13592.0,182.0,126.934029,37.5487707,0.0,4.0,105.0,5.0,31.0,1.0,2.0,1.0,36.0,132.0,6.0,3.0,42.0,0
975,A12185304,신공덕2차삼성래미안,아파트,서울특별시 마포구 만리재로 74,서울,마포구,신공덕동,159,분양,458,삼성건설,37385.0,526.0,126.9579942,37.5464428,0.0,5.0,83.0,4.0,39.0,1.0,4.0,6.0,54.0,61.0,14.0,5.0,35.0,0
2507,A10025259,석계역 한일노벨리아시티,도시형 생활주택(주상복합),서울특별시 성북구 화랑로 299,서울,성북구,장위동,,분양,299,한일개발,4466.0,287.0,127.0608028,37.61365478,0.0,3.0,90.0,6.0,28.0,0.0,3.0,5.0,64.0,41.0,7.0,3.0,28.0,0
605,A13613003,월곡3SH-vill,아파트,서울특별시 성북구 오패산로 90,서울,성북구,하월곡동,225-1,임대,288,,9604.0,209.0,127.0379722,37.6120414,0.0,1.0,108.0,5.0,28.0,0.0,3.0,5.0,59.0,54.0,6.0,8.0,31.0,0
2415,A13974401,공릉현대,,서울특별시 노원구 동일로176길 39-12,서울,노원구,공릉동,,분양,145,,10559.0,145.0,127.0772208,37.62102353,1.0,4.0,89.0,6.0,44.0,1.0,4.0,9.0,59.0,66.0,8.0,0.0,58.0,0
299,A15284204,구로성호주상복합,주상복합,서울특별시 구로구 가마산로 283,서울,구로구,구로동,성호주상복합,분양,206,성호건설(주),7695.0,163.0,126.891368,37.4969204,0.0,2.0,82.0,4.0,47.0,0.0,4.0,1.0,56.0,50.0,9.0,1.0,52.0,0
2005,A13177701,면목,아파트,서울특별시 중랑구 용마산로 228,서울,중랑구,면목동,sh공사면목임대아파트,임대,905,SH공사,29332.0,233.0,127.0878438,37.5918939,0.0,4.0,60.0,5.0,40.0,0.0,4.0,7.0,42.0,27.0,5.0,4.0,60.0,0
849,A15283902,신구로현대,아파트,서울특별시 구로구 구로중앙로18길 68,서울,구로구,구로동,74-30,분양,397,현대산업개발,28245.0,181.0,126.8930516,37.4961263,0.0,2.0,80.0,4.0,43.0,0.0,6.0,4.0,53.0,59.0,10.0,1.0,49.0,0
1754,A14277601,래미안미아1차,아파트,서울특별시 강북구 삼양로 256,서울,강북구,미아동,삼성래미안,분양,306,삼성물산,23999.0,329.0,127.019477,37.6260408,0.0,3.0,77.0,6.0,49.0,0.0,3.0,5.0,41.0,52.0,6.0,4.0,46.0,0
2311,A12172201,신촌포스빌,주상복합,서울특별시 마포구 신촌로 150,서울,마포구,노고산동,신촌포스빌아파트,분양,350,(주)포스코건설,11180.0,200.0,126.9421274,37.55625873,0.0,4.0,76.0,4.0,56.0,0.0,5.0,3.0,23.0,64.0,9.0,1.0,55.0,0
1958,A14074101,효창파크푸르지오,아파트,서울특별시 용산구 백범로 260,서울,용산구,효창동,,분양,307,대우건설(주),24239.0,342.0,126.9575243,37.5403072,0.0,6.0,90.0,4.0,43.0,1.0,4.0,8.0,44.0,52.0,10.0,4.0,37.0,0
1334,A13007004,용두신동아,아파트,서울특별시 동대문구 무학로26길 30,서울,동대문구,용두동,779,분양,772,신동아건설,53390.0,448.0,127.0322964,37.5726319,0.0,4.0,68.0,5.0,38.0,1.0,3.0,5.0,30.0,39.0,9.0,6.0,38.0,0
1559,A13386702,서울숲한신더휴아파트,아파트,서울특별시 성동구 고산자로 164,서울,성동구,행당동,349,분양,1410,한신공영(주),117323.0,1518.0,127.0366365,37.5549104,0.0,6.0,103.0,5.0,32.0,0.0,3.0,3.0,44.0,82.0,6.0,0.0,29.0,0
929,A13604401,삼선코오롱아파트,아파트,서울특별시 성북구 삼선교로23길 23,서울,성북구,삼선동4가,73,분양,437,코오롱,35129.0,430.0,127.0132547,37.5904694,0.0,3.0,94.0,5.0,44.0,1.0,3.0,10.0,36.0,142.0,12.0,3.0,54.0,0
1705,A15677204,사당신동아4단지,아파트,서울특별시 동작구 동작대로29길 110,서울,동작구,사당동,신동아4단지아파트,분양,912,신동아건설,71938.0,613.0,126.9764363,37.4886826,0.0,3.0,71.0,4.0,46.0,1.0,4.0,2.0,52.0,106.0,7.0,1.0,46.0,0
1392,A15681501,사당4-3우성,아파트,서울특별시 동작구 동작대로29길 115,서울,동작구,사당동,사당우성3단지아파트 관리사무소,분양,855,우성건설(주),69743.0,896.0,126.9764363,37.4886826,0.0,3.0,71.0,4.0,46.0,1.0,4.0,2.0,52.0,106.0,7.0,1.0,46.0,0
1393,A13186305,신내엘지쌍용,아파트,서울특별시 중랑구 봉화산로 146,서울,중랑구,상봉동,484,분양,858,"LG건설(주), 쌍용건설(주)",60433.0,825.0,126.9764363,37.4886826,0.0,3.0,71.0,4.0,46.0,1.0,4.0,2.0,52.0,106.0,7.0,1.0,46.0,0
1483,A15681502,사당우성2단지,아파트,서울특별시 동작구 동작대로29길 91,서울,동작구,사당동,105번지,분양,1080,우성건설,91615.0,0.0,126.9764363,37.4886826,0.0,3.0,71.0,4.0,46.0,1.0,4.0,2.0,52.0,106.0,7.0,1.0,46.0,0
1574,A15681503,사당극동,아파트,서울특별시 동작구 동작대로29길 119,서울,동작구,사당동,105,분양,1550,극동건설,137745.0,1160.0,126.9764363,37.4886826,0.0,3.0,71.0,4.0,46.0,1.0,4.0,2.0,52.0,106.0,7.0,1.0,46.0,0
297,A13816101,송파동부센트레빌,아파트,서울특별시 송파구 송파대로37길 29,서울,송파구,가락동,,분양,206,동부건설,17506.0,245.0,127.1092616,37.5004853,1.0,3.0,31.0,6.0,59.0,0.0,5.0,4.0,52.0,131.0,11.0,0.0,43.0,0
2726,A10023516,영등포자이르네,아파트,서울특별시 영등포구 시흥대로 625,서울,영등포구,대림동,,분양,212,자이에스앤디(주),10403.0,189.0,126.904871,37.488308,1.0,2.0,71.0,5.0,51.0,0.0,4.0,5.0,44.0,34.0,8.0,1.0,52.0,0
897,A15085404,신길한성,아파트,서울특별시 영등포구 가마산로 575,서울,영등포구,신길동,769-1,분양,420,한국보훈복지공단,36505.0,445.0,126.9188187,37.5047193,0.0,3.0,102.0,6.0,23.0,0.0,3.0,5.0,65.0,121.0,5.0,2.0,33.0,0
1528,A13905105,월계동현대,아파트,서울특별시 노원구 석계로 49,서울,노원구,월계동,,분양,1281,현대산업개발,104126.0,1469.0,127.0625936,37.6185533,0.0,4.0,85.0,8.0,18.0,0.0,3.0,5.0,72.0,35.0,5.0,0.0,30.0,0
2016,A13075405,답십리두산제2,아파트,서울특별시 동대문구 답십리로56길 21-1,서울,동대문구,답십리동,두산아파트,임대,310,SH공사,10208.0,0.0,127.0592655,37.5688105,0.0,1.0,47.0,7.0,44.0,1.0,4.0,7.0,50.0,61.0,8.0,1.0,53.0,0
1703,A12271402,갈현베르빌주상복합아파트,주상복합,서울특별시 은평구 연서로 149,서울,은평구,갈현동,465-12,분양,175,대교 대앤에스,19139.0,270.0,126.9168122,37.6122422,0.0,1.0,83.0,4.0,39.0,0.0,4.0,7.0,64.0,134.0,7.0,1.0,65.0,0
2733,A10023471,구로오네뜨시티,,,서울,구로구,구로동,,분양,208,남해종합건설(주),4211.0,,126.8902994,37.49635744,0.0,2.0,79.0,4.0,49.0,0.0,4.0,2.0,55.0,45.0,10.0,1.0,52.0,0
464,A13305002,마장동 대성유니드 아파트,아파트,서울특별시 성동구 마장로37길 7,서울,성동구,마장동,,분양,248,대성산업,19819.0,280.0,127.0386489,37.5668368,0.0,5.0,75.0,5.0,36.0,1.0,3.0,7.0,35.0,31.0,9.0,2.0,36.0,0
276,A13607301,안암삼익,아파트,서울특별시 성북구 안암로9길 30,서울,성북구,안암동3가,135번지,분양,204,삼익건설,28160.0,230.0,127.0248881,37.5818996,0.0,5.0,56.0,6.0,35.0,0.0,5.0,5.0,26.0,37.0,10.0,3.0,54.0,0
424,A13610102,길음뉴타운10단지,아파트,서울특별시 성북구 정릉로 307,서울,성북구,정릉동,1034,,236,라온건설,21292.0,341.0,127.0182647,37.6033174,1.0,3.0,88.0,5.0,30.0,0.0,4.0,12.0,92.0,129.0,6.0,4.0,24.0,0
2055,A13078701,장안위더스빌,주상복합,서울특별시 동대문구 한천로 42,서울,동대문구,장안동,580,분양,157,BYC,14735.0,298.0,127.0625289,37.5664908,0.0,1.0,48.0,7.0,42.0,0.0,3.0,6.0,46.0,47.0,12.0,0.0,61.0,0
1398,A13984604,월계동신,아파트,서울특별시 노원구 광운로2나길 30,서울,노원구,월계동,,분양,864,동신주택(주),71851.0,590.0,127.061025,37.6167404,0.0,4.0,100.0,8.0,20.0,0.0,3.0,5.0,56.0,42.0,5.0,0.0,28.0,0
